California Lutheran University (CA)	www.callutheran.edu
California Maritime Academy (CA)	www.csum.edu
California Northstate University (CA)	www.cnsu.edu
California Polytechnic State University, San Luis Obispo (CA)	www.calpoly.edu
California State Polytechnic University, Pomona (CA)	www.csupomona.edu
California State University–Bakersfield (CA)	www.csub.edu
California State University–Channel Islands (CA)	www.csuci.edu
California State University–Chico (CA)	www.csuchico.edu
California State University–Dominguez Hills (CA)	www.csudh.edu
California State University–East Bay (CA)	www.csueastbay.edu
California State University–Fresno (CA)	www.fresnostate.edu
California State University–Fullerton (CA)	www.fullerton.edu
California State University–Long Beach (CA)	www.csulb.edu
California State University–Los Angeles (CA)	www.calstatela.edu
California State University–Monterey Bay (CA)	csumb.edu
California State University–Northridge (CA)	www.csun.edu
California State University–Sacramento (CA)	www.csus.edu
California State University–San Bernardino (CA)	www.csusb.edu
California State University–San Marcos (CA)	www.csusm.edu
California State University–Stanislaus (CA)	www.csustan.edu
California State University System (CA)	www.calstate.edu
California University of Pennsylvania (PA)	www.calu.edu
Calumet College of Saint Joseph (IN)	www.ccsj.edu
Calvary Baptist Seminary (PA)	www.cbs.edu
Calvary Bible College & Theological Seminary (MO)	www.calvary.edu
Calvin College (MI)	www.calvin.edu
Cambridge College (MA)	www.cambridgecollege.edu
Cameron University (OK)	www.cameron.edu
Campbell University (NC)	www.campbell.edu
Campbellsville University (KY)	www.campbellsville.edu
Canisius College (NY)	www.canisius.edu
Capella University (MN)	www.capella.edu
Capital University (OH)	www.capital.edu
Capitol College (MD)	www.capitol-college.edu
Cardinal Stritch University (WI)	www.stritch.edu
Caribbean University (PR)	www.caribbean.edu
Carleton College (MN)	www.carleton.edu
Carlos Albizu University (PR)	www.albizu.edu
Carlos Albizu University–Miami Campus (FL)	www.albizu.edu
Carlow University (PA)	www.carlow.edu
Carnegie Mellon University (PA)	www.cmu.edu
Carroll College (MT)	www.carroll.edu
Carroll University (WI)	www.carrollu.edu
Carson-Newman College (TN)	www.cn.edu
Carthage College (WI)	www.carthage.edu
Case Western Reserve University (OH)	www.case.edu
Castleton State College (VT)	www.castleton.edu
Catawba College (NC)	catawba.edu
Catholic Theological Union (IL)	www.ctu.edu
The Catholic University of America (DC)	www.cua.edu
Cazenovia College (NY)	www.cazenovia.edu
Cedar Crest College (PA)	www.cedarcrest.edu
Cedarville University (OH)	www.cedarville.edu
Centenary College (NJ)	www.centenarycollege.edu
Centenary College of Louisiana (LA)	www.centenary.edu
Central Baptist College (AR)	www.cbc.edu
Central Baptist Theological Seminary (KS)	www.cbts.edu
Central Christian College of Kansas (KS)	www.centralchristian.edu
Central Christian College of the Bible (MO)	www.cccb.edu
Central College (IA)	www.central.edu
Central Connecticut State University (CT)	www.ccsu.edu
Central Methodist University (MO)	www.centralmethodist.edu
Central Michigan University (MI)	www.cmich.edu
Central Penn College (PA)	www.centralpenn.edu
Central State University (OH)	www.centralstate.edu
Central Washington University (WA)	www.cwu.edu
Centre College (KY)	www.centre.edu
Centro de Estudios Avanzados de Puerto Rico y el Caribe (PR)	www.ceaprc.edu
Chadron State College (NE)	www.csc.edu
Chamberlain College of Nursing (IL)	www.chamberlain.edu
Chaminade University (HI)	www.chaminade.edu
Champlain College (VT)	www.champlain.edu
Chancellor University (OH)	www.chancelloru.edu
Chapman University (CA)	www.chapman.edu
Charles R. Drew University of Medicine & Science (CA)	www.cdrewu.edu
Charleston Southern University (SC)	www.csuniv.edu
Charter Oak State College (CT)	www.charteroak.edu
Chester College of New England (NH) (closed May 2012)	en.wikipedia.org
Chestnut Hill College (PA)	www.chc.edu
Cheyney University (PA)	www.cheyney.edu
The Chicago School of Professional Psychology (IL)	www.thechicagoschool.edu
Chicago State University (IL)	www.csu.edu
Chicago Theological Seminary (IL)	www.ctschicago.edu
Chipola College (FL)	www.chipola.edu
Chowan College (NC)	www.chowan.edu
Christ the King Seminary (NY)	www.cks.edu
Christendom College (VA)	www.christendom.edu
Christian Brothers University (TN)	www.cbu.edu
Christian Theological Seminary (IN)	www.cts.edu
Christopher Newport University (VA)	cnu.edu
Church Divinity School of the Pacific (CA)	cdsp.edu
Cincinnati Christian University (OH)	www.ccuniversity.edu
Cincinnati College of Mortuary Science	www.ccms.edu
The Citadel (SC)	www.citadel.edu
City University of Seattle (WA)	www.cityu.edu
City University of New York (NY)	www.cuny.edu
City University of New York (NY) Baruch College	www.baruch.cuny.edu
City University of New York (NY) Brooklyn College	www.brooklyn.cuny.edu
City University of New York (NY) City College	www.ccny.cuny.edu
City University of New York (NY) College of Staten Island	www.csi.cuny.edu
City University of New York (NY) Graduate School & University Center	www.gc.cuny.edu
City University of New York (NY) Hunter College	www.hunter.cuny.edu
City University of New York (NY) John Jay College of Criminal Justice	www.jjay.cuny.edu
City University of New York (NY) Lehman College	www.lehman.cuny.edu
City University of New York (NY) Medgar Evers College	www.mec.cuny.edu
City University of New York (NY) New York City College of Technology	www.citytech.cuny.edu
City University of New York (NY) Queens College	www.qc.cuny.edu
City University of New York (NY) York College	www.york.cuny.edu
Claflin University (SC)	www.claflin.edu
Claremont Consortium of Colleges (CA)	www.claremont.edu
Claremont Consortium of Colleges (CA) Claremont Graduate University	www.cgu.edu
Claremont Consortium of Colleges (CA) Claremont McKenna College	www.claremont.edu
Claremont Consortium of Colleges (CA) Harvey Mudd College	www.hmc.edu
Claremont Consortium of Colleges (CA) Keck Graduate Institute of Applied Life Sciences	www.kgi.edu
Claremont Consortium of Colleges (CA) Pitzer College	www.pitzer.edu
Claremont Consortium of Colleges (CA) Pomona College	en.wikipedia.org
Claremont Consortium of Colleges (CA) Scripps College	www.scrippscollege.edu
Claremont School of Theology (CA)	www.cst.edu
Clarion University of Pennsylvania (PA)	www.clarion.edu
Clark University (MA)	www.clarku.edu
Clark Atlanta University (GA)	www.cau.edu
Clarke University (IA)	www.clarke.edu
Clarkson College (NE)	www.clarksoncollege.edu
Clarkson University (NY)	www.clarkson.edu
Clayton State University (GA)	www.clayton.edu
Clear Creek Baptist Bible College (KY)	www.ccbbc.edu
Clearwater Christian College (FL)	www.clearwater.edu
Cleary University (MI)	www.cleary.edu
Clemson University (SC)	www.clemson.edu
Cleveland Chiropractic College (KS)	www.cleveland.edu
Cleveland Institute of Art (OH)	www.cia.edu
Cleveland Institute of Music (OH)	www.cim.edu
Cleveland State University (OH)	www.csuohio.edu
Coastal Carolina University (SC)	www.coastal.edu
Coe College (IA)	www.coe.edu
Cogswell Polytechnical College (CA)	www.cogswell.edu
Coker College (SC)	www.coker.edu
Colby College (ME)	www.colby.edu
Colby-Sawyer College (NH)	www.colby-sawyer.edu
Colegio Universitario de San Juan (PR)	www.cunisanjuan.edu
Colgate University (NY)	www.colgate.edu
College for Creative Studies (MI)	www.collegeforcreativestudies.edu
College for Financial Planning (CO)	www.cffp.edu
College of the Atlantic (ME)	www.coa.edu
College of Biblical Studies–Houston (TX)	cbshouston.edu
College of Central Florida (FL)	www.cf.edu
College of Charleston (SC)	www.cofc.edu
College of Coastal Georgia (GA)	www.ccga.edu
College of the Holy Cross (MA)	www.holycross.edu
The College of Idaho (ID)	www.collegeofidaho.edu
College of the Menominee Nation (WI)	www.menominee.edu
College of Mount Saint Joseph (OH)	www.msj.edu
College of Mount Saint Vincent (NY)	www.mountsaintvincent.edu
The College of New Jersey (NJ)	tcnj.pages.tcnj.edu
College of New Rochelle (NY)	www.cnr.edu
College of Notre Dame of Maryland (MD)	www.ndm.edu
College of the Ozarks (MO)	www.cofo.edu
College of Saint Benedict (MN)	www.csbsju.edu
College of Saint Elizabeth (NJ)	www.cse.edu
College of Saint Rose (NY)	www.strose.edu
College of Saint Joseph (VT)	www.csj.edu
College of Saint Mary (NE)	www.csm.edu
College of Saint Scholastica (MN)	www.css.edu
College of Saints John Fisher & Thomas More (TX)	fishermore.edu
College of Southern Nevada (NV)	www.csn.edu
College of Visual Arts (MN) (closed 30 June 2013)	en.wikipedia.org
College of William and Mary (VA)	www.wm.edu
College of Wooster (OH)	www.wooster.edu
Colorado Christian University (CO)	www.ccu.edu
Colorado College (CO)	www.coloradocollege.edu
Colorado Mesa University (CO)	www.coloradomesa.edu
Colorado School of Mines (CO)	www.mines.edu
Colorado State University (CO)	www.colostate.edu
Colorado State University–Pueblo (CO)	www.colostate-pueblo.edu
Colorado Technical University (CO)	www.coloradotech.edu
Columbia Centro Universitario (PR)	www.columbiaco.edu
Columbia College (MO)	www.ccis.edu
Columbia College (SC)	www.columbiasc.edu
Columbia College Chicago (IL)	www.colum.edu
Columbia College of Nursing (WI)	www.ccon.edu
Columbia International University (SC)	www.ciu.edu
Columbia Theological Seminary (GA)	www.ctsnet.edu
Columbia University (NY)	www.columbia.edu
Columbus College of Art & Design (OH)	www.ccad.edu
Columbus State University (GA)	www.columbusstate.edu
Conception Seminary College (MO)	www.conception.edu
Concord University (WV)	www.concord.edu
Concordia College–Alabama (AL)	www.ccal.edu
Concordia College–Bronxville (NY)	www.concordia-ny.edu
Concordia College–Moorhead (MN)	www.concordiacollege.edu
Concordia College–New York (NY)	www.concordia-ny.edu
Concordia Seminary–Saint Louis (MO)	www.csl.edu
Concordia Theological Seminary (IN)	www.ctsfw.edu
Concordia University–Ann Arbor (MI)	www.cuaa.edu
Concordia University–Chicago (IL)	www.cuchicago.edu
Concordia University–Irvine (CA)	www.cui.edu
Concordia University–Nebraska (NE)	www.cune.edu
Concordia University–Portland (OR)	www.cu-portland.edu
Concordia University–Saint Paul (MN)	www.csp.edu
Concordia University–Texas (TX)	www.concordia.edu
Concordia University–Wisconsin (WI)	www.cuw.edu
Connecticut College (CT)	www.conncoll.edu
Conservatorio de Música de Puerto Rico (PR)	cmpr.edu
Converse College (SC)	www.converse.edu
Conway School of Landscape Design (MA)	www.csld.edu
The Cooper Union for the Advancement of Science & Art (NY)	www.cooper.edu
Coppin State University (MD)	www.coppin.edu
Corban University (OR)	www.corban.edu
Corcoran College of Art & Design (DC)	www.corcoran.org
Cornell College (IA)	www.cornellcollege.edu
Cornell University (NY)	www.cornell.edu
Cornerstone University (MI)	www.cornerstone.edu
Cornish College of the Arts (WA)	www.cornish.edu
Cottey College (MO)	www.cottey.edu
Covenant College (GA)	www.covenant.edu
Covenant Theological Seminary (MO)	www.covenantseminary.edu
Cox College (MO)	www.coxcollege.edu
Cranbrook Academy of Art (MI)	www.cranbrookart.edu
Creighton University (NE)	www.creighton.edu
Criswell College (TX)	www.criswell.edu
Crossroads College (MN)	www.crossroadscollege.edu
Crowley's Ridge College (AR)	www.crc.edu
Crown College (MN)	www.crown.edu
Culinary Institute of America (NY)	www.ciachef.edu
Culver-Stockton College (MO)	www.culver.edu
Cumberland University (TN)	www.cumberland.edu
Curry College (MA)	www.curry.edu
Curtis Institute of Music (PA)	www.curtis.edu
Hamilton College (NY)	www.hamilton.edu
Hamline University (MN)	www.hamline.edu
Hampden-Sydney College (VA)	www.hsc.edu
Hampshire College (MA)	www.hampshire.edu
Hampton University (VA)	www.hamptonu.edu
Hannibal-Lagrange College (MO)	www.hlg.edu
Hanover College (IN)	www.hanover.edu
Hardin-Simmons University (TX)	www.hsutx.edu
Harding University (AR)	www.harding.edu
Harrington College of Design (IL)	www.harrington.edu
Harris-Stowe State University (MO)	www.hssu.edu
Harrisburg University of Science & Technology (PA)	www.harrisburgu.edu
Hartford Seminary (CT)	www.hartsem.edu
Hartwick College (NY)	www.hartwick.edu
Harvard University (MA)	www.harvard.edu
Haskell Indian Nations University (KS)	www.haskell.edu
Hastings College (NE)	www.hastings.edu
Haverford College (PA)	www.haverford.edu
Hawaii Pacific University (HI)	www.hpu.edu
Hazelden Graduate School of Addiction Studies (MN)	www.hazelden.org
Hebrew College (MA)	www.hebrewcollege.edu
Hebrew Theological College (IL)	www.htc.edu
Hebrew Union College–Jewish Institute of Religion (CA / OH / NY)	huc.edu
Heidelberg College (OH)	www.heidelberg.edu
Hellenic College/Holy Cross Greek Orthodox School of Theology (MA)	www.hchc.edu
Henderson State University (AR)	www.hsu.edu
Hendrix College (AR)	www.hendrix.edu
Heritage University (WA)	www.heritage.edu
Herzing University (WI)	www.herzing.edu
High Point University (NC)	www.highpoint.edu
Hilbert College (NY)	www.hilbert.edu
Hillsdale College (MI)	www.hillsdale.edu
Hiram College (OH)	www.hiram.edu
Hobart & William Smith Colleges (NY)	www.hws.edu
Hobe Sound Bible College (FL)	hsbc.edu
Hodges University (FL)	www.hodges.edu
Hofstra University (NY)	www.hofstra.edu
Hollins University (VA)	www.hollins.edu
Holy Apostles College & Seminary (CT)	www.holyapostles.edu
Holy Cross College (IN)	www.hcc-nd.edu
Holy Family University (PA)	www.holyfamily.edu
Holy Names University (CA)	www.hnu.edu
Hood College (MD)	www.hood.edu
Hope College (MI)	www.hope.edu
Hope International University (CA)	www.hiu.edu
Houghton College (NY)	www.houghton.edu
Houston Baptist University (TX)	www.hbu.edu
Howard Payne University (TX)	www.hputx.edu
Howard University (DC)	www.howard.edu
Hult International Business School (MA)	www.hult.edu
Humboldt State University (CA)	www.humboldt.edu
Humphreys College (CA)	www.humphreys.edu
Huntingdon College (AL)	www.huntingdon.edu
Huntington University (IN)	www.huntington.edu
Husson University (ME)	www.husson.edu
Huston-Tillotson University (TX)	htu.edu
Kalamazoo College (MI)	www.kzoo.edu
Kansas City Art Institute (MO)	www.kcai.edu
Kansas City University of Medicine & Biosciences (MO)	www.kcumb.edu
Kansas State University (KS)	www.k-state.edu
Kansas State University–Salina (KS)	salina.k-state.edu
Kansas Wesleyan University (KS)	www.kwu.edu
Kaplan University (IA)	www.kaplanuniversity.edu
Kean University (NJ)	www.kean.edu
Keene State College (NH)	www.keene.edu
Keiser University (FL)	www.keiseruniversity.edu
Kendall College (IL)	www.kendall.edu
Kendall College of Art & Design of Ferris State University (MI)	www.kcad.edu
Kennesaw State University (GA)	www.kennesaw.edu
Kenrick-Glennon Seminary (MO)	www.kenrick.edu
Kent State University (OH)	www.kent.edu
Kent State University–Ashtabula Campus (OH)	www.ashtabula.kent.edu
Kent State University–College of Podiatric Medicine (OH)	www.kent.edu
Kent State University–Columbiana County (OH)	www.salem.kent.edu
Kent State University–Geauga (OH)	www.geauga.kent.edu
Kent State University–Stark (OH)	www.stark.kent.edu
Kent State University–Trumbull Campus (OH)	www.trumbull.kent.edu
Kent State University–Tuscarawas (OH)	www.tusc.kent.edu
Kentucky Christian University (KY)	www.kcu.edu
Kentucky Mountain Bible College (KY)	www.kmbc.edu
Kentucky State University (KY)	kysu.edu
Kentucky Wesleyan College (KY)	www.kwc.edu
Kenyon College (OH)	www.kenyon.edu
Kettering College (OH)	www.kc.edu
Kettering University (MI)	www.kettering.edu
Keuka College (NY)	keuka.edu
Keystone College (PA)	www.keystone.edu
King College (TN)	www.king.edu
King's College (PA)	www.kings.edu
The King's College (NY)	www.tkc.edu
Knowledge Systems Institute (IL)	www.ksi.edu
Knox College (IL)	www.knox.edu
Kutztown University of Pennsylvania (PA)	www2.kutztown.edu
Kuyper College (MI)	www.kuyper.edu
Macalester College (MN)	www.macalester.edu
MacMurray College (IL)	www.mac.edu
Madonna University (MI)	www.madonna.edu
Maharishi University of Management (IA)	www.mum.edu
Maine College of Art (ME)	www.meca.edu
Maine Maritime Academy (ME)	www.mainemaritime.edu
Malone University (OH)	www.malone.edu
Manchester University (IN)	www.manchester.edu
Manhattan Christian College (KS)	www.mccks.edu
Manhattan College (NY)	manhattan.edu
Manhattan School of Music (NY)	www.msmnyc.edu
Manhattanville College (NY)	www.mville.edu
Mansfield University of Pennsylvania (PA)	www.mansfield.edu
Maranatha Baptist University (WI)	www.mbu.edu
Maria College of Albany (NY)	www.mariacollege.edu
Marian University (IN)	www.marian.edu
Marian University (WI)	www.marianuniversity.edu
Marietta College (OH)	www.marietta.edu
Marine Corps University (VA)	www.mcu.usmc.mil
Marist College (NY)	www.marist.edu
Marlboro College (VT)	www.marlboro.edu
Marquette University (WI)	www.marquette.edu
Mars Hill College (NC)	www.mhu.edu
Marshall University (WV)	www.marshall.edu
Martin Luther College (MN)	www.mlc-wels.edu
Martin Methodist College (TN)	www.martinmethodist.edu
Martin University (IN)	www.martin.edu
Mary Baldwin College (VA)	www.mbc.edu
Marygrove College (MI)	www.marygrove.edu
Maryland Institute College of Art (MD)	www.mica.edu
Maryland University of Integrative Health (MD)	www.muih.edu
Marylhurst University (OR)	www.marylhurst.edu
Marymount California University (CA)	www.marymountcalifornia.edu
Marymount Manhattan College (NY)	www.mmm.edu
Marymount University (VA)	www.marymount.edu
Maryville College (TN)	www.maryvillecollege.edu
Maryville University of Saint Louis (MO)	www.maryville.edu
Marywood University (PA)	www.marywood.edu
Massachusetts College of Art & Design (MA)	www.massart.edu
Massachusetts College of Liberal Arts (MA)	www.mcla.edu
Massachusetts College of Pharmacy & Health Sciences (MA)	www.mcphs.edu
Massachusetts Institute of Technology (MA)	web.mit.edu
Massachusetts Maritime Academy (MA)	www.maritime.edu
Massachusetts School of Law (MA)	mslaw.edu
Massachusetts School of Professional Psychology (MA)	www.mspp.edu
The Master's College (CA)	www.masters.edu
The Master's Seminary (CA)	www.tms.edu
Maui College (HI)	maui.hawaii.edu
Mayo Clinic College of Medicine (MN)	www.mayo.edu
Mayo Clinic College of Medicine–Graduate School	www.mayo.edu
Mayo Clinic College of Medicine–Medical School	www.mayo.edu
Mayo Clinic College of Medicine–School of Health Sciences	www.mayo.edu
Mayville State University (ND)	www.mayvillestate.edu
McCormick Theological Seminary (IL)	mccormick.edu
McDaniel College (MD)	www.mcdaniel.edu
McKendree University (IL)	www.mckendree.edu
McMurry University (TX)	ww2.mcm.edu
McNeese State University (LA)	www.mcneese.edu
McPherson College (KS)	www.mcpherson.edu
Medaille College (NY)	www.medaille.edu
Medical College of Wisconsin (WI)	www.mcw.edu
Medical University of South Carolina (SC)	www.musc.edu
Meharry Medical College (TN)	www.mmc.edu
Memphis College of Art (TN)	mca.edu
Memphis Theological Seminary (TN)	www.memphisseminary.edu
Menlo College (CA)	www.menlo.edu
Mercer University (GA)	www.mercer.edu
Mercy College (NY)	www.mercy.edu
Mercy College of Health Sciences (IA)	www.mchs.edu
Mercy College of Northwest Ohio (OH)	www.mercycollege.edu
Mercyhurst College (PA)	www.mercyhurst.edu
Meredith College (NC)	www.meredith.edu
Merrimack College (MA)	www.merrimack.edu
Messiah College (PA)	www.messiah.edu
Methodist College (IL)	www.methodistcol.edu
Methodist Theological School in Ohio (OH)	www.mtso.edu
Methodist University (NC)	www.methodist.edu
Metropolitan College of New York (NY)	www.mcny.edu
Metropolitan State University (MN)	www.metrostate.edu
Metropolitan State University of Denver (CO)	www.msudenver.edu
MGH Institute of Health Professions (MA)	www.mghihp.edu
Miami Dade College (FL)	www.mdc.edu
Miami International University of Art & Design (FL)	new.artinstitutes.edu
Miami University (OH)	miamioh.edu
Miami University–Regional Campuses (OH)	www.regionals.miamioh.edu
Michigan School of Professional Psychology (MI)	mispp.edu
Michigan State University (MI)	www.msu.edu
Michigan Technological University (MI)	www.mtu.edu
Mid-America Baptist Theological Seminary (TN)	www.mabts.edu
Mid-America Christian University (OK)	www.macu.edu
Mid-Atlantic Christian University (NC)	www.macuniversity.edu
MidAmerica Nazarene University (KS)	www.mnu.edu
Mid-Continent University (KY)	www.midcontinent.edu
Middle Georgia State College (GA)	www.mga.edu
Middle Tennessee School of Anesthesia (TN)	www.mtsa.edu
Middle Tennessee State University (TN)	www.mtsu.edu
Middlebury College (VT)	www.middlebury.edu
Midland University (NE)	www.midlandu.edu
Midstate College (IL)	www.midstate.edu
Midway College (KY)	www.midway.edu
Midwestern Baptist Theological Seminary (MO)	www.mbts.edu
Midwestern University (IL / AZ)	www.midwestern.edu
Midwestern State University (TX)	www.mwsu.edu
Miles College (AL)	www.miles.edu
Miller College (MI)	www.millercollege.edu
Millersville University of Pennsylvania (PA)	www.millersville.edu
Milligan College (TN)	www.milligan.edu
Millikin University (IL)	www.millikin.edu
Mills College (CA)	www.mills.edu
Millsaps College (MS)	www.millsaps.edu
Milwaukee Institute of Art & Design (WI)	www.miad.edu
Milwaukee School of Engineering (WI)	www.msoe.edu
Minnesota State University–Mankato (MN)	www.mnsu.edu
Minnesota State University–Moorhead (MN)	www.mnstate.edu
Minot State University (ND)	www.minotstateu.edu
Minneapolis College of Art & Design (MN)	mcad.edu
Misericordia University (PA)	www.misericordia.edu
Mississippi College (MS)	www.mc.edu
Mississippi State University (MS)	www.msstate.edu
Mississippi University for Women (MS)	www.muw.edu
Mississippi Valley State University (MS)	www.mvsu.edu
Missouri Baptist University (MO)	www.mobap.edu
Missouri Southern State University (MO)	www.mssu.edu
Missouri State University (MO)	www.missouristate.edu
Missouri University of Science & Technology (MO)	www.mst.edu
Missouri Valley College (MO)	www.moval.edu
Missouri Western State University (MO)	www.missouriwestern.edu
Mitchell College (CT)	www.mitchell.edu
Molloy College (NY)	www.molloy.edu
Monmouth College (IL)	www.monmouthcollege.edu
Monmouth University (NJ)	www.monmouth.edu
Monroe College (NY)	www.monroecollege.edu
Montana State University (MT)	www.montana.edu
Montana State University–Billings (MT)	www.msubillings.edu
Montana State University–Northern (MT)	www.msun.edu
Montana Tech of The University of Montana (MT)	www.mtech.edu
Montclair State University (NJ)	www.montclair.edu
Montreat College (NC)	www.montreat.edu
Montserrat College of Art (MA)	www.montserrat.edu
Moody Bible Institute (IL)	www.moody.edu
Moore College of Art & Design (PA)	moore.edu
Moravian College (PA)	www.moravian.edu
Morehead State University (KY)	www.moreheadstate.edu
Morehouse College (GA)	www.morehouse.edu
Morehouse School of Medicine (GA)	www.msm.edu
Morgan State University (MD)	www.morgan.edu
Morningside College (IA)	www.morningside.edu
Morris College (SC)	www.morris.edu
Mount Aloysius College (PA)	www.mtaloy.edu
Mount Angel Seminary (OR)	www.mountangelabbey.org
Mount Carmel College of Nursing (OH)	www.mccn.edu
Mount Holyoke College (MA)	www.mtholyoke.edu
Mount Ida College (MA)	www.mountida.edu
Mount Marty College (SD)	www.mtmc.edu
Mount Mary College (WI)	www.mtmary.edu
Mount Mercy University (IA)	www.mtmercy.edu
Mount Saint Mary College (NY)	www.msmc.edu
Mount Saint Mary's College (CA)	www.msmc.la.edu
Mount Saint Mary's University (MD)	www.msmary.edu
Mount Vernon Nazarene University (OH)	www.mvnu.edu
Mount Washington College (NH)	www.mountwashington.edu
Mountain State University (WV) (closed 01 January 2013)	en.wikipedia.org
Muhlenberg College (PA)	www.muhlenberg.edu
Multnomah University (OR)	www.multnomah.edu
Murray State University (KY)	www.murraystate.edu
Muskingum University (OH)	www.muskingum.edu
Pace University (NY)	www.pace.edu
Pacific Lutheran University (WA)	www.plu.edu
Pacific Northwest College of Art (OR)	www.pnca.edu
Pacific Oaks College (CA)	www.pacificoaks.edu
Pacific School of Religion (CA)	www.psr.edu
Pacific Union College (CA)	www.puc.edu
Pacific University (OR)	www.pacificu.edu
Pacifica Graduate Institute (CA)	www.pacifica.edu
Paine College (GA)	www.paine.edu
Palm Beach Atlantic University (FL)	www.pba.edu
Palm Beach State College (FL)	www.palmbeachstate.edu
Palmer College of Chiropractic (IA)	www.palmer.edu
Palo Alto University (CA)	www.paloaltou.edu
Pardee RAND Graduate School (CA)	www.prgs.edu
Park University (MO)	www.park.edu
Parker University (TX)	www.parker.edu
Patten University (CA)	patten.edu
Paul Quinn College (TX)	www.pqc.edu
Paul Smith's College (NY)	www.paulsmiths.edu
Peace College (NC)	www.peace.edu
Peirce College (PA)	www.peirce.edu
Peninsula College (WA)	www.pencol.edu
Pennsylvania College of Art & Design (PA)	www.pcad.edu
Pennsylvania College of Health Sciences (PA)	www.pacollege.edu
Pennsylvania College of Technology (PA)	www.pct.edu
Pennsylvania State University (PA)	www.psu.edu
Pennsylvania State University–Abington (PA)	www.abington.psu.edu
Pennsylvania State University–Altoona (PA)	www.altoona.psu.edu
Pennsylvania State University–Beaver (PA)	beaver.psu.edu
Pennsylvania State University–Berks (PA)	berks.psu.edu
Pennsylvania State University–Brandywine (PA)	brandywine.psu.edu
Pennsylvania State University–Dickinson School of Law (PA)	law.psu.edu
Pennsylvania State University–DuBois (PA)	dubois.psu.edu
Pennsylvania State University–Erie, The Behrend College (PA)	psbehrend.psu.edu
Pennsylvania State University–Fayette, The Eberly Campus (PA)	www.fe.psu.edu
Pennsylvania State University–Great Valley School of Graduate Professional Studies (PA)	www.sgps.psu.edu
Pennsylvania State University–Greater Allegheny (PA)	www.ga.psu.edu
Pennsylvania State University–Harrisburg (PA)	hbg.psu.edu
Pennsylvania State University–Hazleton (PA)	hazleton.psu.edu
Pennsylvania State University–Lehigh Valley (PA)	www.lv.psu.edu
Pennsylvania State University–Milton S. Hershey Medical Center (PA)	www.pennstatehershey.org
Pennsylvania State University–Mont Alto (PA)	montalto.psu.edu
Pennsylvania State University–New Kensington (PA)	nk.psu.edu
Pennsylvania State University–Schuylkill (PA)	www.sl.psu.edu
Pennsylvania State University–Shenango (PA)	www.shenango.psu.edu
Pennsylvania State University–Wilkes-Barre (PA)	wb.psu.edu
Pennsylvania State University–Worthington Scranton (PA)	worthingtonscranton.psu.edu
Pennsylvania State University–York (PA)	www.yk.psu.edu
Pensacola State College (FL)	www.pensacolastate.edu
Pentecostal Theological Seminary (TN)	www.ptseminary.net
Pepperdine University (CA)	www.pepperdine.edu
Peru State College (NE)	www.peru.edu
Pfeiffer University (NC)	www.pfeiffer.edu
Philadelphia College of Osteopathic Medicine (PA)	www.pcom.edu
Philadelphia College of Textiles & Science (PA)	www.philau.edu
Philander Smith College (AR)	www.philander.edu
Phillips Graduate Institute (CA)	pgi.edu
Phillips Theological Seminary (OK)	ptstulsa.edu
Phillips University (OK) (closed July 1998)	www.pulf.org
Piedmont College (GA)	www.piedmont.edu
Pillar College (NJ)	www.pillar.edu
Pine Manor College (MA)	www.pmc.edu
Pittsburg State University (KS)	www.pittstate.edu
Pittsburgh Theological Seminary (PA)	www.pts.edu
Plymouth State University (NH)	www.plymouth.edu
Point Loma Nazarene University (CA)	www.pointloma.edu
Point Park University (PA)	www.pointpark.edu
Point University (GA)	point.edu
Polk State College (FL)	www.polk.edu
Ponce School of Medicine & Health Sciences (PR)	www.psm.edu
Pontifical College Josephinum (OH)	www.pcj.edu
Pontificia Universidad Católica de Puerto Rico (PR)	en.wikipedia.org
Portland State University (OR)	www.pdx.edu
Post University (CT)	www.post.edu
Prairie View A&M University (TX)	www.pvamu.edu
Pratt Institute (NY)	www.pratt.edu
Prescott College (AZ)	www.prescott.edu
Presentation College (SD)	www.presentation.edu
Princeton Theological Seminary (NJ)	www.ptsem.edu
Princeton University (NJ)	www.princeton.edu
Principia College (IL)	www.principiacollege.edu
Presbyterian College (SC)	www.presby.edu
Providence College (RI)	www.providence.edu
Purdue University (IN)	www.purdue.edu
Purdue University–Calumet (IN)	webs.purduecal.edu
Purdue University–North Central (IN)	www.pnc.edu
Purdue University College of Technology–Anderson (IN)	tech.purdue.edu
Purdue University College of Technology–Columbus (IN)	tech.purdue.edu
Purdue University College of Technology–Indianapolis (IN)	tech.purdue.edu
Purdue University College of Technology–Kokomo (IN)	tech.purdue.edu
Purdue University College of Technology–Lafayette (IN)	tech.purdue.edu
Purdue University College of Technology–New Albany (IN)	tech.purdue.edu
Purdue University College of Technology–Richmond (IN)	tech.purdue.edu
Purdue University College of Technology–South Bend (IN)	tech.purdue.edu
Sacred Heart Major Seminary (MI)	www.shms.edu
Sacred Heart School of Theology (WI)	www.shst.edu
Sacred Heart University (CT)	www.sacredheart.edu
The Sage Colleges (NY)	www.sage.edu
Saginaw Valley State University (MI)	www.svsu.edu
Saint Ambrose University (IA)	www.sau.edu
Saint Andrews Presbyterian College (NC)	www.sapc.edu
Saint Anselm College (NH)	www.anselm.edu
Saint Anthony College of Nursing (IL)	sacn.edu
Saint Augustine College (IL)	www.staugustine.edu
