Texas Tech University Health Sciences Center (TX)	www.ttuhsc.edu	66.230.4.1	33.61	-101.821
Texas Wesleyan University (TX)	txwes.edu	192.237.193.235	29.489	-98.399
Texas Woman's University (TX)	www.twu.edu	198.186.249.67	33.22	-97.15
Thiel College (PA)	www.thiel.edu	198.178.162.2	38	-97
Thomas Aquinas College (CA)	www.thomasaquinas.edu	23.253.12.96	29.489	-98.399
Thomas University (GA)	www.thomasu.edu	64.39.157.142	30.802	-84.07
Thomas College (ME)	www.thomas.edu	184.106.199.82	29.489	-98.399
Thomas Edison State College (NJ)	www.tesc.edu	162.159.246.91	37.77	-122.393
Thomas Jefferson University (PA)	www.jefferson.edu	147.140.19.59	39.951	-75.158
Thomas M. Cooley Law School (MI)	www.cooley.edu	72.3.133.51	29.489	-98.399
Thomas More College (KY)	www.thomasmore.edu	69.61.203.18	39.016	-84.598
The Thomas More College of Liberal Arts (NH)	www.thomasmorecollege.edu	208.69.121.89	42.465	-83.231
Thunderbird School of Global Management (AZ)	www.thunderbird.edu	198.153.152.7	38	-97
Tiffin University (OH)	www.tiffin.edu	198.30.131.13	41.124	-83.121
Toccoa Falls College (GA)	www.tfc.edu	192.34.174.35	34.594	-83.358
Tougaloo College (MS)	www.tougaloo.edu	4.30.205.73	38	-97
Touro College (NY)	www.touro.edu	50.57.205.190	29.489	-98.399
Touro College Los Angeles (CA)	legacy.touro.edu	192.245.89.8	40.739	-73.983
Touro University California (CA)	www.tu.edu	173.83.250.101	40.101	-83.014
Touro University Nevada (NV)	tun.touro.edu	66.228.40.62	39.49	-74.477
Touro University Worldwide (CA)	www.tuw.edu	198.1.118.252	40.218	-111.613
Towson University (MD)	www.towson.edu	136.160.171.30	39.243	-76.68
Toyota Technological Institute at Chicago (IL)	www.ttic.edu	64.62.140.29	37.516	-121.896
Transylvania University (KY)	www.transy.edu	64.191.188.12	38.049	-84.486
Trevecca Nazarene University (TN)	www.trevecca.edu	54.200.115.171	45.779	-119.529
Trident University International (CA)	www.trident.edu	216.23.173.234	33.565	-117.727
Trine University (IN)	www.trine.edu	184.106.251.70	29.489	-98.399
Trinity Bible College (ND)	www.trinitybiblecollege.edu	192.185.148.80	29.83	-95.474
Trinity Christian College (IL)	www.trnty.edu	12.68.160.31	41.662	-87.789
Trinity College (CT)	www.trincoll.edu	157.252.10.123	41.742	-72.69
Trinity College of Nursing & Health Sciences (IL)	www.trinitycollegeqc.edu	66.135.54.163	29.489	-98.399
Trinity Lutheran Seminary (OH)	www.tlsohio.edu	108.175.5.13	40.055	-75.408
Trinity University (DC)	www.trinitydc.edu	216.92.94.78	40.453	-79.929
Trinity College of Florida (FL)	www.trinitycollege.edu	64.50.176.91	33.85	-117.791
Trinity International University (IL)	www.tiu.edu	38.126.15.210	42.174	-87.881
Trinity Lutheran College (WA)	www.tlc.edu	70.32.97.125	34.02	-118.393
Trinity University (TX)	new.trinity.edu	54.227.255.76	39.044	-77.488
Troy University (AL)	www.troy.edu	198.179.130.113	31.816	-85.965
Truett-McConnell College (GA)	www.truett.edu	142.4.6.5	40.218	-111.613
Truman State University (MO)	www.truman.edu	150.243.160.15	40.181	-92.62
Tufts University (MA)	www.tufts.edu	130.64.212.28	42.402	-71.119
Tulane University (LA)	tulane.edu	129.81.224.202	29.947	-90.123
Turtle Mountain Community College (ND)	www.tm.edu	165.234.2.110	48.818	-99.778
Tusculum College (TN)	www.tusculum.edu	207.191.186.6	36.265	-82.834
Tuskegee University (AL)	www.tuskegee.edu	74.86.192.46	32.93	-96.835
Unification Theological Seminary (NY)	www.uts.edu	69.10.46.66	40.78	-74.063
Union College (KY)	www.unionky.edu	98.23.113.219	36.918	-83.905
Union College (NE)	www.ucollege.edu	198.51.49.127	40.782	-96.639
Union College (NY)	www.union.edu	149.106.160.92	42.823	-73.92
Union Graduate College (NY)	www.uniongraduatecollege.edu	173.239.127.170	39.616	-75.704
Union Institute & University (OH)	www.myunion.edu	209.212.250.21	39.162	-84.457
Union Presbyterian Seminary (VA)	www.upsem.edu	72.167.13.11	33.612	-111.891
Union Theological Seminary (NY)	www.utsnyc.edu	63.128.11.2	32.911	-79.86
Union University (TN)	www.uu.edu	69.167.204.56	35.712	-88.702
United States Air Force Academy (CO)	www.usafa.af.mil	107.14.41.128	38	-97
United States Army Command & General Staff College (KS)	en.wikipedia.org	208.80.154.224	37.79	-122.394
United States Army War College (PA)	www.carlisle.army.mil	143.84.46.29	31.527	-110.361
United States Coast Guard Academy (CT)	en.wikipedia.org	198.35.26.96	38	-97
United States Merchant Marine Academy (NY)	www.usmma.edu	23.75.87.14	42.363	-71.084
United States Military Academy (NY)	www.usma.edu	143.69.2.10	31.527	-110.361
United States Naval Academy (MD)	www.usna.edu	136.160.88.139	38.974	-76.595
United States Naval War College (RI)	www.usnwc.edu	198.7.238.205	41.585	-71.257
United States Sports Academy (AL)	ussa.edu	72.14.183.97	32.783	-96.807
United States University (CA)	www.usuniversity.edu	50.62.67.1	33.612	-111.891
United Theological Seminary (OH)	united.edu	50.57.27.103	29.489	-98.399
United Theological Seminary of the Twin Cities (MN)	www.unitedseminary.edu	198.1.90.128	40.218	-111.613
Unity College (ME)	www.unity.edu	209.222.203.150	44.599	-69.341
Universidad Adventista de las Antillas (PR)	www.uaa.edu	67.224.255.114	18.125	-66.269
Universidad Central de Bayamón (PR)	www.ucb.edu.pr	63.245.95.21	18.368	-66.165
Universidad Central del Caribe (PR)	www.uccaribe.edu	200.50.25.2	18.368	-66.165
Universidad del Sagrado Corazón (PR)	www.sagrado.edu	72.167.40.204	33.612	-111.891
Universidad Interamericana de Puerto Rico (PR)	www.inter.edu	149.24.137.33	40.04	-75.533
Universidad Interamericana de Puerto Rico (PR) Aguadilla Campus	aguadilla.inter.edu	164.42.182.5	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) Arecibo Campus	www.arecibo.inter.edu	164.42.166.8	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) Barranquitas Campus	www.br.inter.edu	164.42.196.3	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) Bayamón Campus	bayamon.inter.edu	137.117.84.54	38	-97
Universidad Interamericana de Puerto Rico (PR) Fajardo Campus	fajardo.inter.edu	164.42.189.2	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) Guayama Campus	www.guayama.inter.edu	164.42.203.83	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) Metropolitan Campus	www.metro.inter.edu	196.32.155.161	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) Ponce Campus	ponce.inter.edu	164.42.157.2	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) San Germán Campus	www.sg.inter.edu	164.42.128.100	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) School of Law	www.derecho.inter.edu	164.42.179.236	18.25	-66.5
Universidad Interamericana de Puerto Rico (PR) School of Optometry	www.optonet.inter.edu	164.42.176.6	18.25	-66.5
Universidad Politecnica de Puerto Rico (PR)	www.pupr.edu	50.62.126.162	33.612	-111.891
University System of Maryland (MD)	www.usmd.edu	131.118.1.28	39.001	-76.973
Upper Iowa University (IA)	www.uiu.edu	209.56.29.50	42.819	-91.776
Urbana University (OH)	www.urbana.edu	198.90.23.13	38	-97
Ursinus College (PA)	www.ursinus.edu	198.17.40.106	40.188	-75.425
Ursuline College (OH)	www.ursuline.edu	64.78.25.170	37.419	-122.057
Utah State University (UT)	www.usu.edu	129.123.54.106	41.641	-111.897
Utah Valley University (UT)	www.uvu.edu	161.28.25.131	40.29	-111.724
Utica College (NY)	www.utica.edu	72.237.4.113	43.155	-75.143
University of Advancing Technology (AZ)	www.uat.edu	199.254.113.70	33.367	-111.936
University of Akron (OH)	www.uakron.edu	130.101.217.69	41.076	-81.51
University of Alabama (AL)	www.ua.edu	130.160.0.20	33.307	-87.586
University of Alabama–Birmingham (AL)	www.uab.edu	138.26.26.133	33.545	-86.929
University of Alabama–Huntsville (AL)	www.uah.edu	146.229.1.10	34.734	-86.646
University of Alaska System (AK)	www.alaska.edu	137.229.114.19	64.838	-147.716
University of Alaska System (AK) Anchorage	www.uaf.edu	137.229.114.86	64.838	-147.716
University of Alaska System (AK) Fairbanks	www.alaska.edu	137.229.114.19	64.838	-147.716
University of Alaska System (AK) Southeast (Juneau)	www.uas.alaska.edu	137.229.218.103	64.838	-147.716
University of Arizona (AZ)	www.arizona.edu	128.196.133.50	32.234	-110.95
University of Arkansas (AR)	www.uark.edu	130.184.5.181	35.954	-93.98
University of Arkansas–Fort Smith (AR)	uafs.edu	74.117.170.128	35.386	-94.399
University of Arkansas–Little Rock (AR)	ualr.edu	144.167.4.20	34.71	-92.355
University of Arkansas for Medical Sciences (AR)	www.uams.edu	144.30.2.72	34.745	-92.32
University of Arkansas–Monticello (AR)	www.uamont.edu	74.122.220.53	33.623	-91.708
University of Arkansas–Pine Bluff (AR)	www.uapb.edu	108.168.222.148	32.93	-96.835
University of Arkansas System (AR)	www.uasys.edu	108.168.242.150	32.93	-96.835
University of Baltimore (MD)	www.ubalt.edu	204.52.129.211	39.295	-76.623
University of Bridgeport (CT)	www.bridgeport.edu	192.241.175.114	40.727	-73.998
University of California–Berkeley (CA)	www.berkeley.edu	169.229.216.200	37.867	-122.254
University of California–Davis (CA)	www.ucdavis.edu	128.120.33.39	38.483	-121.64
University of California Hastings College of the Law (CA)	www.uchastings.edu	209.129.88.24	37.779	-122.417
University of California–Irvine (CA)	uci.edu	128.195.188.232	33.64	-117.769
University of California–Los Angeles (CA)	www.ucla.edu	164.67.228.152	33.787	-118.299
University of California–Merced (CA)	www.ucmerced.edu	169.236.82.120	37.412	-120.504
University of California–Riverside (CA)	www.ucr.edu	138.23.226.208	33.753	-116.056
University of California–San Diego (CA)	ucsd.edu	132.239.180.101	32.881	-117.236
University of California–San Francisco (CA)	www.ucsf.edu	54.243.160.29	39.044	-77.488
University of California–Santa Barbara (CA)	www.ucsb.edu	128.111.24.41	34.433	-119.837
University of California–Santa Cruz (CA)	www.ucsc.edu	128.114.109.5	36.99	-122.06
University of California System (CA)	www.universityofcalifornia.edu	128.48.110.27	37.811	-122.301
University of Central Arkansas (AR)	uca.edu	161.31.3.35	35.105	-92.355
University of Central Florida (FL)	www.ucf.edu	132.170.219.161	28.566	-81.261
University of Central Missouri (MO)	www.ucmo.edu	153.91.1.10	38.786	-93.724
University of Central Oklahoma (OK)	www.uco.edu	192.206.65.76	35.711	-97.43
University of Charleston (WV)	www.ucwv.edu	205.174.24.90	39.961	-85.984
University of Chicago (IL)	www.uchicago.edu	198.101.129.15	29.489	-98.399
University of Cincinnati (OH)	www.uc.edu	129.137.2.122	39.167	-84.538
University of Cincinnati–Blue Ash (OH)	www.ucblueash.edu	129.137.3.95	39.167	-84.538
University of Colorado–Boulder (CO)	www.colorado.edu	128.138.129.98	40.088	-105.374
University of Colorado–Colorado Springs (CO)	www.uccs.edu	128.198.5.212	38.834	-104.821
University of Colorado–Denver (CO)	www.ucdenver.edu	132.194.7.45	39.737	-105.02
University of Colorado System (CO)	www.cu.edu	192.237.143.195	29.489	-98.399
University of Connecticut (CT)	www.uconn.edu	137.99.25.178	41.808	-72.251
University of Dallas (TX)	www.udallas.edu	50.56.227.17	29.489	-98.399
University of Dayton (OH)	www.udayton.edu	131.238.72.74	39.74	-84.179
University of Delaware (DE)	www.udel.edu	128.175.13.63	39.564	-75.597
University of Denver (CO)	www.du.edu	130.253.2.7	39.739	-104.408
University of the District of Columbia (DC)	www.udc.edu	38.105.74.129	38	-97
University of Detroit Mercy (MI)	www.udmercy.edu	198.109.24.250	42.428	-83.144
University of Dubuque (IA)	www.dbq.edu	205.221.28.52	42.551	-90.693
University of Evansville (IN)	www.evansville.edu	192.195.225.19	37.97	-87.542
The University of Findlay (OH)	www.findlay.edu	206.244.84.38	40.916	-81.133
University of Florida (FL)	www.ufl.edu	128.227.9.48	29.652	-82.325
University of Georgia (GA)	www.uga.edu	128.192.126.140	33.95	-83.375
University of Great Falls (MT)	www.ugf.edu	66.203.150.6	36.866	-87.489
University of Guam (GU)	www.uog.edu	198.56.241.227	36.031	-115.074
University of Hartford (CT)	www.hartford.edu	137.49.1.94	41.781	-72.754
University of Hawaii–Hilo (HI)	hilo.hawaii.edu	132.160.33.200	21.327	-157.817
University of Hawaii–Manoa (HI)	manoa.hawaii.edu	128.171.224.104	21.327	-157.817
University of Hawaii System (HI)	www.hawaii.edu	128.171.224.100	21.327	-157.817
University of Hawaii–West O'ahu (HI)	www.uhwo.hawaii.edu	166.122.175.13	21.409	-157.898
University of Houston (TX)	www.uh.edu	129.7.97.54	29.834	-95.434
University of Houston–Clear Lake (TX)	www.uhcl.edu	129.7.81.102	29.834	-95.434
University of Houston–Downtown (TX)	www.uhd.edu	216.145.162.100	29.752	-95.367
University of Houston–Victoria (TX)	www.uhv.edu	129.7.112.6	29.834	-95.434
University of Idaho (ID)	www.uidaho.edu	129.101.119.250	46.836	-116.685
University of Illinois–Chicago (IL)	www.uic.edu	128.248.155.15	41.878	-87.685
University of Illinois–Springfield (IL)	www.uis.edu	192.102.230.95	39.761	-89.632
University of Illinois System (IL)	www.uic.edu	128.248.155.15	41.878	-87.685
University of Illinois–Urbana-Champaign (IL)	illinois.edu	128.174.180.122	40.11	-88.212
University of Indianapolis (IN)	www.uindy.edu	184.106.28.178	34.001	-81.035
University of Iowa (IA)	www.uiowa.edu	128.255.67.14	41.664	-91.545
University of Jamestown (ND)	www.uj.edu	192.163.232.166	40.218	-111.613
University of Kansas (KS)	www.ku.edu	129.237.11.182	38.952	-95.276
University of Kansas Medical Center (KS)	www.kumc.edu	169.147.4.30	39.114	-94.628
University of Kentucky (KY)	www.uky.edu	128.163.16.242	38.029	-84.508
University of La Verne (CA)	laverne.edu	50.57.21.137	29.489	-98.399
University of Louisiana–Monroe (LA)	www.ulm.edu	192.135.131.46	32.528	-92.076
University of Louisiana–Lafayette (LA)	www.louisiana.edu	130.70.241.71	30.169	-92.06
University of Louisville (KY)	louisville.edu	136.165.238.241	38.189	-85.677
University of Maine (ME)	umaine.edu	130.111.228.119	45.003	-68.633
University of Maine–Augusta (ME)	www.uma.edu	130.111.60.171	45.003	-68.633
University of Maine–Farmington (ME)	www.umf.maine.edu	130.111.80.33	45.003	-68.633
University of Maine–Fort Kent (ME)	www.umfk.edu	130.111.69.92	45.003	-68.633
University of Maine–Machias (ME)	machias.edu	130.111.46.12	45.003	-68.633
University of Maine–Presque Isle (ME)	www.umpi.edu	65.98.111.218	38.678	-77.32
University of Maine School of Law (ME)	mainelaw.maine.edu	130.111.100.73	45.003	-68.633
University of Maine System (ME)	www.maine.edu	130.111.33.23	45.003	-68.633
University of Mary (ND)	www.umary.edu	216.235.170.75	46.673	-100.627
University of Mary Hardin-Baylor (TX)	www.umhb.edu	66.196.0.72	31.106	-97.407
University of Mary Washington (VA)	www.umw.edu	199.111.142.100	38.298	-77.483
University of Maryland–Baltimore	www.umaryland.edu	134.192.54.56	39.295	-76.623
University of Maryland–Baltimore County	www.umbc.edu	130.85.12.11	39.258	-76.713
University of Maryland–College Park	www.umd.edu	54.83.56.209	39.044	-77.488
University of Maryland–Eastern Shore	www.umes.edu	131.118.96.2	39.001	-76.973
University of Maryland–University College	www.umuc.edu	54.230.103.86	47.584	-122.3
University of Massachusetts–Amherst (MA)	www.umass.edu	128.119.103.148	42.38	-72.523
University of Massachusetts–Boston (MA)	www.umb.edu	216.243.167.53	44.944	-93.093
University of Massachusetts–Dartmouth (MA)	www.umassd.edu	23.253.87.159	29.489	-98.399
University of Massachusetts–Lowell (MA)	www.uml.edu	129.63.176.200	42.652	-71.351
University of Massachusetts Medical School at Worcester (MA)	www.umassmed.edu	146.189.217.4	42.365	-71.897
University of Massachusetts System (MA)	www.massachusetts.edu	69.16.120.32	42.286	-71.715
University of Medicine & Dentistry of New Jersey (NJ)	www.umdnj.edu	130.219.5.230	40.552	-74.464
University of Memphis (TN)	www.memphis.edu	141.225.135.16	35.202	-89.972
University of Miami (FL)	www.miami.edu	129.171.32.100	25.72	-80.271
University of Michigan (MI)	www.umich.edu	141.211.243.44	42.324	-83.711
University of Michigan–Dearborn (MI)	umdearborn.edu	141.215.69.192	42.319	-83.268
University of Michigan–Flint (MI)	www.umflint.edu	141.216.10.36	43.014	-83.688
University of Minnesota–Crookston (MN)	www.crk.umn.edu	160.94.199.163	44.976	-93.217
University of Minnesota–Duluth (MN)	www.d.umn.edu	131.212.109.109	46.81	-92.072
University of Minnesota–Morris (MN)	www.morris.umn.edu	134.84.231.98	44.976	-93.217
University of Minnesota–Rochester (MN)	www.r.umn.edu	50.19.251.25	39.044	-77.488
University of Minnesota–Twin Cities (MN)	www.umn.edu	134.84.119.207	44.976	-93.217
University of Mississippi (MS)	www.olemiss.edu	130.74.120.3	34.365	-89.538
University of Mississippi Medical Center (MS)	www.umc.edu	192.231.68.40	32.336	-90.158
University of Missouri (MO)	missouri.edu	198.209.63.17	38.882	-92.402
University of Missouri–Kansas City (MO)	www.umkc.edu	134.193.116.82	39.034	-94.572
University of Missouri–Saint Louis (MO)	www.umsl.edu	134.124.1.234	38.707	-90.303
University of Missouri System (MO)	www.umsystem.edu	128.206.6.5	38.903	-92.102
University of Mobile (AL)	www.umobile.edu	72.52.238.10	42.726	-84.636
University of Montana–Missoula (MT)	www.umt.edu	150.131.194.46	47.116	-114.05
University of Montana–Western (MT)	www.umwestern.edu	150.131.204.19	47.116	-114.05
University of Montevallo (AL)	www.montevallo.edu	50.57.205.73	29.489	-98.399
University of Mount Olive (NC)	www.umo.edu	98.129.229.206	29.489	-98.399
University of Mount Union (OH)	www.mountunion.edu	199.18.39.182	41.033	-81.248
University of Nebraska–Kearney (NE)	www.unk.edu	144.216.1.145	40.85	-99.074
University of Nebraska–Lincoln (NE)	www.unl.edu	129.93.1.25	40.8	-96.667
University of Nebraska Medical Center (NE)	www.unmc.edu	192.198.54.11	41.292	-96.171
University of Nebraska–Omaha (NE)	www.unomaha.edu	54.83.56.227	39.044	-77.488
University of Nebraska System (NE)	nebraska.edu	64.89.180.86	40.8	-96.667
University of Nevada–Las Vegas (NV)	www.unlv.edu	131.216.119.250	40.541	-119.587
University of Nevada–Reno (NV)	www.unr.edu	134.197.10.103	40.541	-119.587
University of New England (ME)	www.une.edu	23.23.161.2	39.044	-77.488
University of New Hampshire (NH)	www.unh.edu	132.177.132.99	43.127	-70.963
University of New Hampshire at Manchester (NH)	manchester.unh.edu	132.177.132.157	43.127	-70.963
University of New Hampshire School of Law (NH)	law.unh.edu	132.177.192.194	43.127	-70.963
University of New Haven (CT)	www.newhaven.edu	207.198.97.26	33.752	-84.392
University of New Mexico (NM)	www.unm.edu	129.24.168.32	35.044	-106.673
University of New Orleans (LA)	www.uno.edu	137.30.243.37	30.031	-90.068
University of North Alabama (AL)	www.una.edu	216.54.215.184	36.073	-79.792
University of North Carolina–Asheville (NC)	www.unca.edu	152.18.68.26	35.647	-82.551
University of North Carolina–Chapel Hill (NC)	unc.edu	152.19.230.139	36.052	-79.108
University of North Carolina–Charlotte (NC)	www.uncc.edu	152.15.219.131	35.304	-80.727
University of North Carolina–Greensboro (NC)	www.uncg.edu	152.13.13.229	36.066	-79.807
University of North Carolina–Pembroke (NC)	www.uncp.edu	152.21.252.132	34.697	-79.168
University of North Carolina–School of the Arts (NC)	www.uncsa.edu	192.154.33.101	36.022	-80.291
University of North Carolina–Wilmington (NC)	uncw.edu	152.20.9.40	34.22	-77.87
University of North Dakota (ND)	und.edu	134.129.183.73	47.925	-97.033
University of North Florida (FL)	www.unf.edu	139.62.234.57	30.288	-81.426
University of North Georgia (GA)	ung.edu	168.30.195.109	33.941	-83.434
University of North Texas (TX)	www.unt.edu	129.120.108.80	33.215	-97.133
University of North Texas Health Science Center (TX)	web.unthsc.edu	192.124.35.139	32.741	-97.38
University of Northern Colorado (CO)	www.unco.edu	138.86.97.70	40.399	-104.702
University of Northern Iowa (IA)	www.uni.edu	134.161.7.207	42.47	-92.31
University of Northwestern Ohio (OH)	www.unoh.edu	199.218.126.17	39.988	-83.044
University of Northwestern–Saint Paul (MN)	www.unwsp.edu	199.38.222.229	39.024	-84.562
University of Notre Dame (IN)	nd.edu	204.236.227.245	39.044	-77.488
University of Oklahoma (OK)	www.ou.edu	129.15.0.230	35.252	-97.46
University of Oklahoma Health Sciences Center (OK)	www.ouhsc.edu	157.142.11.201	35.476	-97.503
University of Oklahoma–Tulsa (OK)	www.ou.edu	129.15.0.230	35.252	-97.46
University of Oregon (OR)	uoregon.edu	128.223.142.71	44.036	-123.055
University of the Ozarks (AR)	www.ozarks.edu	208.180.91.34	35.507	-93.512
Valdosta State University (GA)	www.valdosta.edu	168.18.130.162	30.848	-83.288
Valencia College (FL)	valenciacollege.edu	199.87.225.219	28.514	-81.443
Valley City State University (ND)	www.vcsu.edu	134.129.3.179	46.877	-96.79
Valley Forge Christian College (PA)	www.vfcc.edu	38.98.251.141	40.125	-75.538
Valparaiso University (IN)	www.valpo.edu	152.228.34.67	41.462	-87.001
Vanderbilt University (TN)	www.vanderbilt.edu	129.59.15.60	36.147	-86.777
VanderCook College of Music (IL)	www.vandercook.edu	12.133.121.144	42.558	-88.001
Vanguard University of Southern California (CA)	www.vanguard.edu	192.95.62.71	45.508	-73.58
Vassar College (NY)	www.vassar.edu	143.229.1.236	41.76	-73.744
Vaughn College of Aeronautics & Technology (NY)	www.vaughn.edu	173.213.232.59	39.295	-76.623
Vermont College of Fine Arts (VT)	vcfa.edu	216.92.197.217	40.453	-79.929
Vermont Law School (VT)	www.vermontlaw.edu	68.112.84.103	43.758	-72.526
Vermont Technical College (VT)	www.vtc.edu	74.121.199.109	39.034	-77.484
Victory University (TN)	www.victory.edu	216.37.76.99	35.15	-90.049
Villa Maria College (NY)	www.villa.edu	162.159.245.217	37.77	-122.393
Villanova University (PA)	www.villanova.edu	153.104.6.101	40.037	-75.349
Vincennes University (IN)	www.vinu.edu	159.218.221.74	38.639	-87.528
Virginia Commonwealth University (VA)	www.vcu.edu	128.172.30.162	37.554	-77.46
Virginia Intermont College (VA) (closed summer 2014)	www.vic.edu	184.154.44.90	41.888	-87.637
Virginia Military Institute (VA)	www.vmi.edu	144.75.4.112	37.802	-79.512
Virginia Polytechnic Institute & State University (VA)	www.vt.edu	198.82.183.54	37.179	-80.352
Virginia State University (VA)	www.vsu.edu	150.174.33.15	37.205	-77.393
Virginia Union University (VA)	www.vuu.edu	74.86.192.46	32.93	-96.835
Virginia Wesleyan College (VA)	www.vwc.edu	216.54.22.164	36.853	-75.978
Viterbo University (WI)	www.viterbo.edu	198.150.49.54	43.061	-89.407
Voorhees College (SC)	voorhees.edu	205.186.175.147	34.02	-118.393
Wabash College (IN)	www.wabash.edu	161.32.21.136	40.041	-86.9
Wade College (TX)	www.wadecollege.edu	192.185.159.44	29.83	-95.474
Wagner College (NY)	wagner.edu	23.239.1.231	39.49	-74.477
Wake Forest University (NC)	www.wfu.edu	152.17.48.83	36.1	-80.244
Walden University (MN)	www.waldenu.edu	74.116.156.49	39.556	-76.124
Waldorf College (IA)	www.waldorf.edu	216.52.204.31	33.752	-84.392
Walla Walla University (WA)	www.wallawalla.edu	192.147.172.16	46.045	-118.409
Walsh College (MI)	www.walshcollege.edu	204.16.249.32	42.556	-83.118
Walsh University (OH)	www.walsh.edu	68.73.74.76	40.9	-81.44
Warner Pacific College (OR)	www.warnerpacific.edu	192.254.174.69	29.83	-95.474
Warner University (FL)	warner.edu	162.209.18.233	29.489	-98.399
Warren Wilson College (NC)	www.warren-wilson.edu	64.147.210.162	35.627	-82.394
Wartburg College (IA)	www.wartburg.edu	216.159.169.15	42.78	-92.436
Wartburg Theological Seminary (IA)	www.wartburgseminary.edu	216.159.188.199	42.431	-90.635
Washburn University (KS)	www.washburn.edu	198.252.10.3	39.043	-95.77
Washington & Jefferson College (PA)	www.washjeff.edu	192.237.193.113	29.489	-98.399
Washington & Lee University (VA)	www.wlu.edu	207.20.55.16	39.624	-104.874
Washington Adventist University (MD)	www.wau.edu	206.123.87.69	38.614	-90.444
Washington Bible College/Capital Bible Seminary (MD)	www.bible.edu	54.236.190.114	39.044	-77.488
Washington College (MD)	www.washcoll.edu	192.146.226.130	39.193	-76.097
Washington State University (WA)	www.wsu.edu	134.121.137.8	46.839	-117.644
Washington State University–Spokane (WA)	spokane.wsu.edu	134.121.140.52	46.839	-117.644
Washington State University–Tri-Cities (WA)	www.tricity.wsu.edu	69.166.40.14	46.839	-117.644
Washington State University–Vancouver (WA)	www.vancouver.wsu.edu	69.166.33.104	46.839	-117.644
Washington Theological Union (DC)	www.wtu.edu	66.228.49.225	39.49	-74.477
Washington University in Saint Louis (MO)	wustl.edu	128.252.87.149	38.666	-90.323
Watkins College of Art, Design, & Film (TN)	www.watkins.edu	162.159.244.34	37.77	-122.393
Wayland Baptist University (TX)	www.wbu.edu	65.182.93.120	34.095	-101.683
Wayne State College (NE)	www.wsc.edu	192.150.175.83	42.221	-97.037
Wayne State University (MI)	wayne.edu	141.217.1.160	42.376	-83.077
Waynesburg University (PA)	www.waynesburg.edu	50.201.247.17	39.892	-80.178
Webb Institute (NY)	www.webb.edu	75.126.220.28	32.93	-96.835
Webber International University (FL)	webber.edu	173.230.139.59	39.49	-74.477
Weber State University (UT)	www.weber.edu	137.190.8.10	41.196	-111.948
Webster University (MO)	www.webster.edu	198.246.1.105	38.59	-90.347
Welch College (TN)	www.welch.edu	162.209.38.103	29.489	-98.399
Wellesley College (MA)	www.wellesley.edu	50.16.212.175	39.044	-77.488
Wells College (NY)	www.wells.edu	24.39.181.223	43.155	-77.616
Wentworth Institute of Technology (MA)	www.wit.edu	69.43.65.41	42.345	-71.099
Wesley College (DE)	www.wesley.edu	64.206.154.200	39.158	-75.524
Wesley Theological Seminary (DC)	www.wesleyseminary.edu	71.4.209.194	38.938	-77.093
Wesleyan College (GA)	www.wesleyancollege.edu	23.23.240.133	39.044	-77.488
Wesleyan University (CT)	www.wesleyan.edu	129.133.6.253	41.556	-72.658
West Chester University of Pennsylvania (PA)	www.wcupa.edu	144.26.2.9	39.946	-75.602
West Liberty University (WV)	westliberty.edu	162.159.250.5	37.77	-122.393
West Texas A&M University (TX)	www.wtamu.edu	66.171.209.29	34.951	-101.897
West Virginia State University (WV)	www.wvstateu.edu	98.129.177.93	29.489	-98.399
West Virginia University (WV)	www.wvu.edu	157.182.203.162	39.646	-79.943
West Virginia University Institute of Technology (WV)	www.wvutech.edu	157.182.203.163	39.646	-79.943
West Virginia University at Parkersburg (WV)	www.wvup.edu	198.46.86.226	33.957	-118.404
West Virginia Wesleyan College (WV)	www.wvwc.edu	192.101.80.249	38.982	-80.201
Western Carolina University (NC)	www.wcu.edu	152.30.23.83	35.252	-83.187
Western Connecticut State University (CT)	www.wcsu.edu	149.152.50.41	41.778	-72.703
Western Governors University (UT)	www.wgu.edu	54.245.119.204	45.779	-119.529
Western Governors University–Indiana (IN)	indiana.wgu.edu	54.245.119.204	45.779	-119.529
Western Governors University–Missouri (MO)	missouri.wgu.edu	54.245.119.204	45.779	-119.529
Western Governors University–Tennessee (TN)	tennessee.wgu.edu	50.112.241.68	45.779	-119.529
Western Governors University–Texas (TX)	texas.wgu.edu	50.112.241.68	45.779	-119.529
Western Governors University–Washington (WA)	washington.wgu.edu	54.245.119.204	45.779	-119.529
Western Illinois University (IL)	www.wiu.edu	143.43.221.130	40.412	-90.624
Western International University (AZ)	west.edu	198.22.89.155	33.406	-112.026
Western Kentucky University (KY)	www.wku.edu	161.6.94.21	37.094	-86.429
Western Michigan University (MI)	wmich.edu	141.218.1.75	42.268	-85.617
Western Nevada College (NV)	www.wnc.edu	134.197.186.120	40.541	-119.587
Western New England University (MA)	www.wne.edu	198.7.235.21	42.121	-72.49
